                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     197                                      893                  5.0000000000000000E+000                  2.0000000000000000E-002                  1.0005487406857109E+006                  5.2064681455972153E+004                  1.7074656540849162E+004                  5.4464984896956275E+002                  2.6669071857183910E+000                 -4.1715293949482568E+000                  6.9852996947397517E-001                  9.0232101674054537E-007                  2.8091499868099146E-001                  4.3862378920507812E-005                  5.0718183638375934E-003                  9.2762025281277159E-003                  2.0850244238750366E-003                  5.0000000000000000E+000                  0.0000000000000000E+000                  3.4982634335629266E+000                  1.0311066850732242E-004                  1.4008448598223557E+000                  1.2422511564821307E-002                  1.0759320972420331E-002                  4.6795532143319392E-002                  1.0425122119375180E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9493234465291105E+004                  4.0531775437053002E+005                  9.1802100183441356E+007                  5.4353541767543516E+002                  5.4353541767543516E+002                  2.0841811400971982E-034                  3.8811520707241314E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1574916939063391E+013                                "r26.4.1"                               "gfortran"                                 "15.2.0"                   "aarch64-macos-26.3.2"                                 "CRMATH"                               "20260508"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      11                  4.9999999999818154E+000                  4.2585767165913890E-001                  4.2686913819652279E+000                 -8.7848769569739282E+000                  3.6184137750365766E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.4064930068050657E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  4.9999999999791784E+000                  4.2584036520656904E-001                  4.2730160116410882E+000                 -8.7651585125047102E+000                  3.6422154417575991E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.5182789152975355E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  4.9999999999765423E+000                  4.2582382502083477E-001                  4.2761648305532374E+000                 -8.7511092716784340E+000                  3.6592504737928877E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.6010795664578481E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  4.9999999999752243E+000                  4.2581581750202974E-001                  4.2782296938454731E+000                 -8.7420789105604317E+000                  3.6702477169080581E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.6557327421662915E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  4.9999999999739053E+000                  4.2580797433647705E-001                  4.2817259555611722E+000                 -8.7271131491848060E+000                  3.6885594451441768E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.7488481542768021E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  4.9999999999706830E+000                  4.2578944988558437E-001                  4.2853243253113806E+000                 -8.7118747312457643E+000                  3.7072428823279808E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.8470153673084543E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  4.9999999999690710E+000                  4.2578050616686403E-001                  4.2876770000883067E+000                 -8.7021114489437394E+000                  3.7192673799948412E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.9117461621461104E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  4.9999999999674598E+000                  4.2577176073251871E-001                  4.2911383109719479E+000                 -8.6880132962131711E+000                  3.7367034106459780E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.0078230038015840E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  4.9999999999642375E+000                  4.2575482703705736E-001                  4.2955978285103571E+000                 -8.6701056430911194E+000                  3.7589166196882107E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.1344454892192464E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  4.9999999999610152E+000                  4.2573857552142941E-001                  4.2999042704091002E+000                 -8.6531382714221809E+000                  3.7800518304452417E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.2593339368274787E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  4.9999999999577929E+000                  4.2572294496922353E-001                  4.3040650774903169E+000                 -8.6370162679245848E+000                  3.8002088748488929E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.3826074685514848E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  4.9999999999545706E+000                  4.2570788242422214E-001                  4.3080874282552211E+000                 -8.6216578962736428E+000                  3.8194743278831602E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.5043759741006089E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  4.9999999999513483E+000                  4.2569334175514706E-001                  4.3119784996206612E+000                 -8.6069930437341426E+000                  3.8379237556693586E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.6247348660181213E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  4.9999999999481251E+000                  4.2567928249593889E-001                  4.3162564036178788E+000                 -8.5911027760482384E+000                  3.8579821701198260E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.7598219874859099E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  4.9999999999440234E+000                  4.2566202989851532E-001                  4.3208619721786761E+000                 -8.5741725065948380E+000                  3.8794031105797391E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  3.9092945060728324E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  4.9999999999399218E+000                  4.2564543498511753E-001                  4.3252929148377444E+000                 -8.5580817944412946E+000                  3.8998200207690403E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0568589797813131E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  4.9999999999358202E+000                  4.2562944186642687E-001                  4.3295620703208728E+000                 -8.5427524388489022E+000                  3.9193228501698938E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.2026193226222688E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  4.9999999999317186E+000                  4.2561400173635827E-001                  4.3336812333860264E+000                 -8.5281170670345805E+000                  3.9379899764242632E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.3466651799080117E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  4.9999999999276170E+000                  4.2559907169062516E-001                  4.3376610494201433E+000                 -8.5141170481879591E+000                  3.9558901089514253E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.4890759093995166E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  4.9999999999235154E+000                  4.2558461379114060E-001                  4.3415111054486974E+000                 -8.5007009766052501E+000                  3.9730838165350879E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.6299227355168518E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  4.9999999999194138E+000                  4.2557059431307104E-001                  4.3452400488554765E+000                 -8.4878233520046145E+000                  3.9896247646375200E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.7692717873735931E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  4.9999999999153113E+000                  4.2555698313652773E-001                  4.3514193211954169E+000                 -8.4669462403544156E+000                  4.0165958542072486E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.0041503320505928E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  4.9999999999053504E+000                  4.2552547395541263E-001                  4.3575684944807263E+000                 -8.4460570291966270E+000                  4.0435358837615789E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.2507428812763808E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  4.9999999999003704E+000                  4.2551045679914967E-001                  4.3615243932639931E+000                 -8.4328871385225757E+000                  4.0606124378143997E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.4124189999587764E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  4.9999999998953903E+000                  4.2549588671063771E-001                  4.3672569854698580E+000                 -8.4141448296990493E+000                  4.0850338925606300E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.6511239167777169E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  4.9999999998854294E+000                  4.2546797325519048E-001                  4.3726717747798647E+000                 -8.3963747797981085E+000                  4.1081606623842895E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.8871615960392776E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  4.9999999998804485E+000                  4.2545457415836208E-001                  4.3761707019871681E+000                 -8.3850837986566322E+000                  4.1229232684621753E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  6.0422352958089589E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  4.9999999998754676E+000                  4.2544151773488542E-001                  4.3812620256094181E+000                 -8.3689024649853163E+000                  4.1441693944247957E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  6.2716235141289081E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  4.9999999998655076E+000                  4.2541635660059762E-001                  4.3877028079768357E+000                 -8.3485026584315278E+000                  4.1709775150074666E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  6.5732642255954300E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  4.9999999998555467E+000                  4.2539234593679326E-001                  4.3938196255258788E+000                 -8.3293442290745325E+000                  4.1962320198574394E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  6.8697474544168761E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  4.9999999998455849E+000                  4.2536936772538475E-001                  4.3996427410911831E+000                 -8.3112847462050663E+000                  4.2201032298243515E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.1614581915106335E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  4.9999999998356248E+000                  4.2534732200606007E-001                  4.4051439545438127E+000                 -8.2943663823663254E+000                  4.2425186541775739E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.4459647792027375E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  4.9999999998258593E+000                  4.2532653126387343E-001                  4.4103547077537604E+000                 -8.2784660945801036E+000                  4.2636316557555682E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  7.7236461617663946E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  4.9999999998160929E+000                  4.2530648511457314E-001                  4.4178241318892830E+000                 -8.2560945659748679E+000                  4.2934984568514158E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  8.1319647273050589E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  4.9999999997965627E+000                  4.2526839812680323E-001                  4.4247618122031751E+000                 -8.2350861758704266E+000                  4.3214522889440836E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  8.5350369429640076E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  4.9999999997867963E+000                  4.2525025038491632E-001                  4.4292071864708422E+000                 -8.2218633483422643E+000                  4.3391390114595998E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  8.7989168617774336E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  4.9999999997770308E+000                  4.2523264468089539E-001                  4.4334976591136934E+000                 -8.2091786110472746E+000                  4.3561362396169407E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.0597227441123585E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  4.9999999997672662E+000                  4.2521554371192027E-001                  4.4376450389871556E+000                 -8.1969919205346766E+000                  4.3724957454822757E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.3175670985763192E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  4.9999999997575006E+000                  4.2519891400387794E-001                  4.4436533833220224E+000                 -8.1796110127917085E+000                  4.3959380345361234E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  9.6980582355840567E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  4.9999999997379696E+000                  4.2516695401669519E-001                  4.4493327423759403E+000                 -8.1630866758251397E+000                  4.4181858832878751E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.0074196887016290E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  4.9999999997282041E+000                  4.2515156810330468E-001                  4.4530048804387476E+000                 -8.1525728896268728E+000                  4.4324108085799843E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.0321078158793622E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  4.9999999997184377E+000                  4.2513654861609873E-001                  4.4583538147798292E+000                 -8.1374901859921547E+000                  4.4529137643089154E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.0685848253773451E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  4.9999999996989075E+000                  4.2510753055083739E-001                  4.4651420544346303E+000                 -8.1184565785924079E+000                  4.4788338038288416E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1164626419277078E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  4.9999999996793765E+000                  4.2507975133118986E-001                  4.4717744034816107E+000                 -8.1001441194274530E+000                  4.5038940147347990E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.1645501978517198E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  4.9999999996588675E+000                  4.2505178210157846E-001                  4.4766472534527511E+000                 -8.0867882205333270E+000                  4.5222154923946736E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2009232974313664E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  4.9999999996486144E+000                  4.2503821906576195E-001                  4.4798184333600508E+000                 -8.0782290128364931E+000                  4.5340154814115081E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2248283471515595E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  4.9999999996383604E+000                  4.2502491948366006E-001                  4.4829218981802379E+000                 -8.0699162739778298E+000                  4.5455047104373065E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2485004540460129E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  4.9999999996281064E+000                  4.2501187085781716E-001                  4.4859610009212760E+000                 -8.0618373746186460E+000                  4.5566991381035908E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.2719449834111389E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  4.9999999996178515E+000                  4.2499906157938605E-001                  4.4904200091601361E+000                 -8.0501508635811376E+000                  4.5729695517758415E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3066398383445074E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  4.9999999995973443E+000                  4.2497411995259876E-001                  4.4961466638433567E+000                 -8.0352585073744702E+000                  4.5937612501322933E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3522270516819899E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  4.9999999995768363E+000                  4.2495001501619373E-001                  4.5016639799495692E+000                 -8.0211155189953764E+000                  4.6136071713532214E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.3969920337390975E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  4.9999999995563273E+000                  4.2492667859988426E-001                  4.5069886356383444E+000                 -8.0076560685711584E+000                  4.6325896801599873E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.4409690655906058E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  4.9999999995358202E+000                  4.2490405073067639E-001                  4.5121353128975041E+000                 -7.9948230952049588E+000                  4.6507808284953960E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.4841878348655613E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  4.9999999995153113E+000                  4.2488207832610780E-001                  4.5195864114030542E+000                 -7.9766888367683277E+000                  4.6767191419541136E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.5474795014035482E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  4.9999999994742961E+000                  4.2483992134365428E-001                  4.5266342381739761E+000                 -7.9596145837432974E+000                  4.7012044504438242E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.6095366379167561E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  4.9999999994537880E+000                  4.2481965110273995E-001                  4.5311873655962724E+000                 -7.9488433572521506E+000                  4.7167960666101729E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.6499591386787536E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  4.9999999994332800E+000                  4.2479987467922792E-001                  4.5378142864519493E+000                 -7.9335199002067602E+000                  4.7391856558535723E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7092210319207174E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  4.9999999993922648E+000                  4.2476168541948478E-001                  4.5441382711604508E+000                 -7.9190060816307870E+000                  4.7604846532715133E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7673134032028268E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  4.9999999993717568E+000                  4.2474321475937382E-001                  4.5482435036777931E+000                 -7.9098043476258759E+000                  4.7741272379947919E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8051624244818481E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  4.9999999993512487E+000                  4.2472512905126569E-001                  4.5523501093900576E+000                 -7.9007360727213225E+000                  4.7876665773819376E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8432554872136949E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  4.9999999993297637E+000                  4.2470657128956618E-001                  4.5564566484999149E+000                 -7.8918052094781856E+000                  4.8010994865409575E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8815569573732428E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  4.9999999993082795E+000                  4.2468838894680289E-001                  4.5624671585143837E+000                 -7.8790565010447144E+000                  4.8205037283906460E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.9376149705114793E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  4.9999999992653112E+000                  4.2465306970439881E-001                  4.5701637709299092E+000                 -7.8630886283671524E+000                  4.8451046937671158E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.0101901510472293E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  4.9999999992223412E+000                  4.2461901731710006E-001                  4.5775483864697337E+000                 -7.8482167615129130E+000                  4.8683936187591383E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.0802268691870697E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  4.9999999991793729E+000                  4.2458610365952687E-001                  4.5846362374146619E+000                 -7.8343176205273064E+000                  4.8905035207976324E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.1478871121157662E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  4.9999999991364037E+000                  4.2455421955661332E-001                  4.5914380560311159E+000                 -7.8212735609658406E+000                  4.9115481604751192E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  2.2133854246122976E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
